"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"2129","서울특별시 송파구 잠실동","22","22","0","리센츠","84.99","202405","16","256,000","-","18","개인","개인","2008","올림픽로 135","-","중개거래","서울 송파구","-"
"2130","서울특별시 송파구 잠실동","19","19","0","잠실엘스","59.96","202405","16","203,000","-","17","개인","개인","2008","올림픽로 99","-","중개거래","서울 송파구","-"
"2131","서울특별시 송파구 잠실동","19","19","0","잠실엘스","59.96","202405","16","191,000","-","3","개인","개인","2008","올림픽로 99","-","중개거래","서울 송파구","-"
"2132","서울특별시 송파구 잠실동","22","22","0","리센츠","27.68","202405","17","107,000","-","21","개인","개인","2008","올림픽로 135","-","중개거래","서울 송파구","-"
"2133","서울특별시 송파구 잠실동","22","22","0","리센츠","84.99","202405","17","239,500","-","18","개인","개인","2008","올림픽로 135","-","중개거래","서울 송파구","-"
"2134","서울특별시 송파구 잠실동","22","22","0","리센츠","27.68","202405","20","67,000","245","26","개인","개인","2008","올림픽로 135","-","직거래","-","24.05.24"
"2135","서울특별시 송파구 잠실동","19","19","0","잠실엘스","59.96","202405","20","193,000","-","13","개인","개인","2008","올림픽로 99","-","중개거래","서울 성동구, 서울 송파구","-"
"2136","서울특별시 송파구 잠실동","35","35","0","트리지움","59.88","202405","21","197,000","-","25","개인","개인","2007","잠실로 62","-","중개거래","서울 송파구","-"
"2137","서울특별시 송파구 잠실동","22","22","0","리센츠","27.68","202405","21","112,000","-","11","개인","개인","2008","올림픽로 135","-","중개거래","서울 송파구","-"
"2138","서울특별시 송파구 잠실동","22","22","0","리센츠","84.99","202405","21","238,000","-","8","개인","개인","2008","올림픽로 135","-","중개거래","서울 송파구","-"
"2139","서울특별시 송파구 잠실동","22","22","0","리센츠","27.68","202405","21","107,000","-","25","개인","개인","2008","올림픽로 135","-","중개거래","서울 송파구","-"
"2140","서울특별시 송파구 잠실동","22","22","0","리센츠","59.99","202405","21","194,000","-","3","개인","개인","2008","올림픽로 135","-","중개거래","서울 송파구","-"
"2141","서울특별시 송파구 잠실동","22","22","0","리센츠","84.99","202405","22","254,000","-","22","개인","개인","2008","올림픽로 135","-","중개거래","서울 송파구","-"
"2142","서울특별시 송파구 잠실동","35","35","0","트리지움","84.95","202405","25","224,000","-","4","개인","개인","2007","잠실로 62","-","중개거래","서울 송파구","-"
"2143","서울특별시 송파구 잠실동","35","35","0","트리지움","84.83","202405","28","230,000","-","18","개인","개인","2007","잠실로 62","-","중개거래","서울 송파구","-"
"2144","서울특별시 송파구 잠실동","19","19","0","잠실엘스","84.8","202405","28","240,000","-","22","개인","개인","2008","올림픽로 99","-","중개거래","서울 송파구","-"
"2145","서울특별시 송파구 잠실동","19","19","0","잠실엘스","59.96","202405","28","206,000","-","16","개인","개인","2008","올림픽로 99","-","중개거래","서울 송파구","-"
"2146","서울특별시 송파구 잠실동","86","86","0","아시아선수촌아파트","178.325","202406","4","464,000","-","2","개인","개인","1986","올림픽로4길 15","-","중개거래","서울 송파구","-"
"2147","서울특별시 송파구 신천동","7","7","0","장미1","71.2","202405","7","174,000","-","3","개인","개인","1979","올림픽로35길 104","-","중개거래","서울 서초구, 서울 송파구","-"
"2148","서울특별시 송파구 신천동","17","17","0","파크리오","59.95","202405","8","176,500","-","28","개인","개인","2008","올림픽로 435","-","중개거래","서울 성동구, 서울 송파구","-"
"2149","서울특별시 송파구 신천동","7-19","7","19","잠실시그마타워","208.72","202405","8","270,000","-","21","개인","개인","1996","올림픽로 289","-","중개거래","서울 송파구","-"
"2150","서울특별시 송파구 신천동","17","17","0","파크리오","84.79","202405","10","224,000","-","14","개인","개인","2008","올림픽로 435","-","중개거래","서울 송파구","-"
"2151","서울특별시 송파구 신천동","17","17","0","파크리오","84.9","202405","10","202,000","-","31","개인","개인","2008","올림픽로 435","-","중개거래","서울 송파구","-"
"2152","서울특별시 송파구 신천동","17","17","0","파크리오","59.95","202405","11","178,000","-","7","개인","개인","2008","올림픽로 435","-","중개거래","서울 송파구","-"
"2153","서울특별시 송파구 신천동","17","17","0","파크리오","84.9","202405","13","204,000","314","29","개인","개인","2008","올림픽로 435","-","중개거래","서울 송파구","24.05.30"
"2154","서울특별시 송파구 신천동","17","17","0","파크리오","84.79","202405","13","222,000","-","18","개인","개인","2008","올림픽로 435","-","중개거래","서울 송파구","-"
"2155","서울특별시 송파구 신천동","7","7","0","장미1","71.2","202405","14","180,000","-","8","개인","개인","1979","올림픽로35길 104","-","중개거래","서울 송파구","-"
"2156","서울특별시 송파구 신천동","17","17","0","파크리오","84.79","202405","15","203,800","-","7","개인","개인","2008","올림픽로 435","-","중개거래","서울 송파구","-"
"2157","서울특별시 송파구 신천동","17","17","0","파크리오","84.79","202405","15","220,000","-","9","개인","개인","2008","올림픽로 435","-","중개거래","서울 송파구","-"
"2158","서울특별시 송파구 신천동","7","7","0","장미1","82.45","202405","15","195,000","-","7","개인","개인","1979","올림픽로35길 104","-","중개거래","서울 송파구","-"
"2159","서울특별시 송파구 신천동","17","17","0","파크리오","84.79","202405","17","202,000","-","13","개인","개인","2008","올림픽로 435","-","중개거래","서울 강동구, 서울 송파구","-"
"2160","서울특별시 송파구 신천동","11","11","0","장미2","82.45","202405","17","195,000","-","2","개인","개인","1979","올림픽로35길 104","-","중개거래","서울 송파구","-"
"2161","서울특별시 송파구 신천동","17","17","0","파크리오","84.9","202405","19","196,000","-","3","개인","개인","2008","올림픽로 435","-","중개거래","서울 송파구","-"
"2162","서울특별시 송파구 신천동","11","11","0","장미2","82.45","202405","20","202,000","-","7","개인","개인","1979","올림픽로35길 104","-","중개거래","서울 송파구","-"
"2163","서울특별시 송파구 풍납동","514","514","0","잠실올림픽공원아이파크","84.95","202405","9","182,000","-","26","개인","개인","2019","올림픽로43길 34","-","중개거래","서울 송파구","-"
"2164","서울특별시 송파구 풍납동","401-1","401","1","쌍용","84.85","202405","9","104,000","-","9","개인","개인","1994","올림픽로47길 9","-","중개거래","서울 송파구","-"
"2165","서울특별시 송파구 풍납동","391","391","0","극동","79.945","202405","16","114,000","-","7","개인","개인","1987","올림픽로45길 11","-","중개거래","서울 송파구","-"
"2166","서울특별시 송파구 풍납동","260","260","0","현대리버빌1지구","59.96","202405","18","90,500","-","5","개인","개인","1999","토성로 37","-","중개거래","서울 송파구","-"
"2167","서울특별시 송파구 풍납동","413-1","413","1","현대1","71.17","202405","20","100,000","-","5","개인","개인","1995","올림픽로 525","-","중개거래","서울 송파구","-"
"2168","서울특별시 송파구 풍납동","511","511","0","송파현대힐스테이트","101.23","202405","23","119,000","-","12","개인","개인","2006","풍성로26길 31","-","중개거래","서울 송파구","-"
"2169","서울특별시 송파구 풍납동","506","506","0","동아한가람1","84.38","202405","26","119,900","-","8","개인","개인","1995","한가람로 448","-","중개거래","서울 송파구","-"
"2170","서울특별시 송파구 석촌동","285","285","0","잠실한솔","84.87","202405","30","142,000","-","8","개인","개인","2000","백제고분로 348","-","중개거래","경기 성남시수정구, 서울 송파구","-"
"2171","서울특별시 송파구 삼전동","38-19","38","19","한양","79.05","202405","7","59,000","-","2","개인","개인","2004","삼전로4길 4-28","-","중개거래","서울 송파구","-"
"2172","서울특별시 송파구 가락동","913","913","0","헬리오시티","84.99","202405","7","203,000","-","4","개인","개인","2018","송파대로 345","-","중개거래","서울 송파구","-"
"2173","서울특별시 송파구 가락동","913","913","0","헬리오시티","84.98","202405","9","205,000","-","16","개인","개인","2018","송파대로 345","-","중개거래","서울 송파구","-"
"2174","서울특별시 송파구 가락동","29-16","29","16","쌍용노블래스","73.17","202405","10","58,500","-","4","개인","개인","2003","오금로36길 42","-","중개거래","서울 송파구","-"
"2175","서울특별시 송파구 가락동","140","140","0","가락(1차)쌍용아파트","84.69","202405","11","130,000","-","4","개인","개인","1997","동남로 193","-","중개거래","서울 송파구","-"
"2176","서울특별시 송파구 가락동","913","913","0","헬리오시티","84.99","202405","12","216,000","-","11","개인","개인","2018","송파대로 345","-","중개거래","서울 송파구","-"
"2177","서울특별시 송파구 가락동","21-6","21","6","가락쌍용(2차)","84.42","202405","12","120,000","-","20","개인","개인","1999","송이로15길 31","-","중개거래","서울 송파구","-"
"2178","서울특별시 송파구 가락동","21-6","21","6","가락쌍용(2차)","59.88","202405","12","105,000","-","19","개인","개인","1999","송이로15길 31","-","중개거래","서울 송파구","-"
"2179","서울특별시 송파구 가락동","140","140","0","가락(1차)쌍용아파트","59.92","202405","12","111,000","-","5","개인","개인","1997","동남로 193","-","중개거래","서울 송파구","-"
"2180","서울특별시 송파구 가락동","165","165","0","래미안파크팰리스","84.936","202405","14","162,000","-","17","개인","개인","2007","동남로 225","-","중개거래","서울 송파구","-"
"2181","서울특별시 송파구 가락동","913","913","0","헬리오시티","84.99","202405","14","182,000","-","1","개인","개인","2018","송파대로 345","-","중개거래","서울 송파구","-"
